,AgentName,steps,reward
449,DQN_SModel,81,89
450,DQN_SModel,49,121
451,DQN_SModel,70,100
452,DQN_SModel,75,95
453,DQN_SModel,81,89
454,DQN_SModel,83,87
455,DQN_SModel,54,116
456,DQN_SModel,72,98
457,DQN_SModel,43,127
458,DQN_SModel,44,126
459,DQN_SModel,66,104
460,DQN_SModel,76,94
461,DQN_SModel,62,108
462,DQN_SModel,72,98
463,DQN_SModel,84,86
464,DQN_SModel,60,110
465,DQN_SModel,62,108
466,DQN_SModel,74,96
467,DQN_SModel,81,89
468,DQN_SModel,75,95
469,DQN_SModel,63,107
470,DQN_SModel,59,111
471,DQN_SModel,80,90
472,DQN_SModel,71,99
473,DQN_SModel,27,143
474,DQN_SModel,69,101
475,DQN_SModel,70,100
476,DQN_SModel,64,106
477,DQN_SModel,64,106
478,DQN_SModel,57,113
479,DQN_SModel,77,93
480,DQN_SModel,68,102
481,DQN_SModel,83,87
482,DQN_SModel,66,104
483,DQN_SModel,71,99
484,DQN_SModel,95,75
485,DQN_SModel,64,106
486,DQN_SModel,77,93
487,DQN_SModel,82,88
488,DQN_SModel,50,120
489,DQN_SModel,69,101
490,DQN_SModel,68,102
491,DQN_SModel,66,104
492,DQN_SModel,67,103
493,DQN_SModel,60,110
494,DQN_SModel,57,113
495,DQN_SModel,56,114
496,DQN_SModel,84,86
497,DQN_SModel,69,101
498,DQN_SModel,83,87
499,DQN_SModel,67,103
