,AgentName,steps,reward
892,CNNAgent,67,103
893,CNNAgent,74,96
894,CNNAgent,54,116
895,CNNAgent,69,101
896,CNNAgent,63,107
897,CNNAgent,59,111
898,CNNAgent,53,117
899,CNNAgent,64,106
900,CNNAgent,81,89
901,CNNAgent,63,107
902,CNNAgent,74,96
903,CNNAgent,49,121
904,CNNAgent,52,118
905,CNNAgent,39,131
906,CNNAgent,87,83
907,CNNAgent,56,114
908,CNNAgent,70,100
909,CNNAgent,63,107
910,CNNAgent,43,127
911,CNNAgent,61,109
912,CNNAgent,57,113
913,CNNAgent,81,89
914,CNNAgent,70,100
915,CNNAgent,77,93
916,CNNAgent,51,119
917,CNNAgent,54,116
918,CNNAgent,35,135
919,CNNAgent,59,111
920,CNNAgent,82,88
921,CNNAgent,48,122
922,CNNAgent,47,123
923,CNNAgent,66,104
924,CNNAgent,50,120
925,CNNAgent,64,106
926,CNNAgent,75,95
927,CNNAgent,76,94
928,CNNAgent,70,100
929,CNNAgent,46,124
930,CNNAgent,45,125
931,CNNAgent,44,126
932,CNNAgent,66,104
933,CNNAgent,72,98
934,CNNAgent,57,113
935,CNNAgent,74,96
936,CNNAgent,57,113
937,CNNAgent,79,91
938,CNNAgent,64,106
939,CNNAgent,71,99
940,CNNAgent,52,118
941,CNNAgent,71,99
942,CNNAgent,40,130
943,CNNAgent,83,87
944,CNNAgent,70,100
945,CNNAgent,55,115
946,CNNAgent,72,98
947,CNNAgent,44,126
948,CNNAgent,50,120
949,CNNAgent,41,129
950,CNNAgent,72,98
951,CNNAgent,70,100
952,CNNAgent,59,111
953,CNNAgent,77,93
954,CNNAgent,69,101
955,CNNAgent,58,112
956,CNNAgent,66,104
957,CNNAgent,43,127
958,CNNAgent,61,109
959,CNNAgent,53,117
960,CNNAgent,82,88
961,CNNAgent,55,115
962,CNNAgent,77,93
963,CNNAgent,60,110
964,CNNAgent,75,95
965,CNNAgent,51,119
966,CNNAgent,48,122
967,CNNAgent,78,92
968,CNNAgent,56,114
969,CNNAgent,63,107
970,CNNAgent,74,96
971,CNNAgent,59,111
972,CNNAgent,61,109
973,CNNAgent,73,97
974,CNNAgent,90,80
975,CNNAgent,51,119
976,CNNAgent,45,125
977,CNNAgent,51,119
978,CNNAgent,52,118
979,CNNAgent,70,100
980,CNNAgent,71,99
981,CNNAgent,59,111
982,CNNAgent,57,113
983,CNNAgent,92,78
984,CNNAgent,88,82
985,CNNAgent,61,109
986,CNNAgent,59,111
987,CNNAgent,49,121
988,CNNAgent,45,125
989,CNNAgent,55,115
990,CNNAgent,68,102
991,CNNAgent,85,85
992,CNNAgent,84,86
993,CNNAgent,87,83
994,CNNAgent,73,97
995,CNNAgent,72,98
996,CNNAgent,62,108
997,CNNAgent,83,87
998,CNNAgent,91,79
999,CNNAgent,83,87
