,AgentName,steps,reward
490,RandomAgent,91,79
491,RandomAgent,98,72
492,RandomAgent,91,79
493,RandomAgent,97,73
494,RandomAgent,99,71
495,RandomAgent,99,71
496,RandomAgent,97,73
497,RandomAgent,100,70
498,RandomAgent,99,71
499,RandomAgent,99,71
